lon,lat,presence,bio1,bio7,bio12,bio19
90.59138414930156,26.68562589843268,0,24.516666412353516,20.067996978759766,3620.0,40.0
90.2377038611707,26.524197794731595,0,24.798999786376953,20.400001525878906,3216.0,29.0
90.02285191185564,26.82519083267814,0,21.20400047302246,18.259998321533203,3234.0,58.0
90.24055244868292,26.51031574674639,0,24.798999786376953,20.400001525878906,3216.0,29.0
90.5646017105997,26.31485672851485,0,24.579334259033203,19.191999435424805,2964.0,29.0
90.49004143588076,26.406784466414404,0,24.691999435424805,19.756000518798828,3158.0,31.0
90.4950214044175,26.633231317993506,0,24.73983383178711,20.299999237060547,3528.0,36.0
90.67668019258107,26.927559528963624,0,16.17533302307129,18.576000213623047,2209.0,60.0
90.77363254285429,26.919894822205624,0,18.312665939331055,18.827999114990234,2199.0,62.0
90.38689030267606,26.4863929553925,0,24.796499252319336,20.063997268676758,3249.0,31.0
90.42204039707484,26.400465628639072,0,24.816499710083008,19.88399887084961,3123.0,29.0
90.52106465631934,26.63458641195676,0,24.778167724609375,20.239999771118164,3521.0,37.0
90.82660397474493,26.93543426031609,0,20.219667434692383,19.124000549316406,2709.0,67.0
90.04488774729523,26.83906290350148,0,20.892000198364258,18.40399932861328,3172.0,62.0
90.35831213981584,26.82006581592544,0,24.155834197998047,19.54399871826172,3636.0,41.0
90.1106601835374,26.741854188315383,0,24.27199935913086,19.51599884033203,3132.0,35.0
90.84149626944148,26.755369847451576,0,23.527833938598633,19.360000610351562,3683.0,50.0
90.4170680741772,26.71852872835793,0,24.687000274658203,20.207998275756836,3621.0,38.0
90.8393259044089,26.72172393699765,0,24.024166107177734,20.036001205444336,3475.0,45.0
90.35351904785736,26.51140348007242,0,24.774999618530273,20.20800018310547,3289.0,30.0
90.57495411762764,26.77753922430943,0,24.525833129882812,19.812000274658203,3789.0,42.0
90.1284150110038,26.902716408805528,0,19.086000442504883,18.479999542236328,2715.0,63.0
90.83363726187513,26.79156875704138,0,23.527833938598633,19.360000610351562,3683.0,50.0
90.05054074778228,26.880450258305785,0,21.79400062561035,19.027999877929688,2921.0,56.0
90.35195673028258,26.45429798226776,0,24.707000732421875,19.944000244140625,3221.0,29.0
90.73163825238026,26.92086955814274,0,18.140167236328125,18.892000198364258,2428.0,66.0
90.323574059494,26.79998099481486,0,24.203166961669922,19.59600067138672,3536.0,41.0
90.35134842683644,26.78593198393244,0,24.274166107177734,19.59600067138672,3596.0,39.0
90.3097501706533,26.5373519992508,0,24.79133415222168,20.37200164794922,3260.0,30.0
90.05161351381943,26.85480366065192,0,20.892000198364258,18.40399932861328,3172.0,62.0
90.1156987022641,26.92238252090032,0,19.532333374023438,19.099998474121094,2578.0,63.0
90.3576587143439,26.8363709558744,0,24.05233383178711,19.332000732421875,3689.0,44.0
90.34850851067458,26.486369429978264,0,24.774166107177734,20.15599822998047,3239.0,30.0
90.6121885394846,26.790817512189072,0,24.181167602539062,19.380001068115234,3925.0,45.0
90.06350319691323,26.80189281579357,0,20.489500045776367,18.248001098632812,3104.0,59.0
90.35723546138011,26.50802395385925,0,24.774999618530273,20.20800018310547,3289.0,30.0
90.60828506191316,26.698065674229856,0,24.516666412353516,20.067996978759766,3620.0,40.0
90.414221977193,26.52573680073393,0,24.777666091918945,20.200000762939453,3303.0,31.0
90.62654318342258,26.77979455532848,0,23.84200096130371,19.083999633789062,3989.0,48.0
90.66538309835238,26.86555848726666,0,20.527666091918945,18.06399917602539,3628.0,72.0
90.3896614539162,26.57307928477448,0,24.749666213989258,20.200000762939453,3360.0,33.0
90.6743139746679,26.83140349434961,0,21.492834091186523,18.18000030517578,3862.0,65.0
90.14194337055686,26.9317412722567,0,18.05733299255371,19.027999877929688,2424.0,62.0
90.40169346056436,26.485617279088544,0,24.796499252319336,20.063997268676758,3249.0,31.0
90.54264291016528,26.330769981505668,0,24.579334259033203,19.191999435424805,2964.0,29.0
90.49794782807967,26.63632837878625,0,24.73983383178711,20.299999237060547,3528.0,36.0
90.3803380759508,26.45389774489328,0,24.735332489013672,19.855998992919922,3237.0,31.0
90.6906974061678,26.85020415244917,0,21.218000411987305,18.540000915527344,3754.0,67.0
90.1491109554682,26.743625909102168,0,24.319833755493164,19.579998016357422,3192.0,35.0
90.1183888398815,26.917776757996386,0,19.532333374023438,19.099998474121094,2578.0,63.0
90.42197372691024,26.703261832522543,0,24.709667205810547,20.303998947143555,3569.0,37.0
90.5167170503802,26.659139404493867,0,24.778167724609375,20.239999771118164,3521.0,37.0
90.79627566986724,26.83116060247924,0,20.749332427978516,18.32400131225586,3506.0,68.0
90.34997972228796,26.555841229570017,0,24.776832580566406,20.263999938964844,3332.0,32.0
90.4742350203354,26.375089362460635,0,24.691999435424805,19.756000518798828,3158.0,31.0
90.51851665970192,26.317054205660146,0,24.18000030517578,18.972000122070312,3316.0,33.0
90.8392826908722,26.72676663192092,0,24.024166107177734,20.036001205444336,3475.0,45.0
90.19060369055286,26.718010021267443,0,24.319499969482422,19.583999633789062,3292.0,36.0
90.40331872826424,26.40126442431117,0,24.665332794189453,19.799999237060547,3198.0,30.0
90.08834617211096,26.78802340577965,0,23.59549903869629,19.079999923706055,3142.0,40.0
90.08562457157566,26.81560685049626,0,21.89983367919922,18.576000213623047,3252.0,53.0
90.46819090501658,26.304852028984865,0,24.69933319091797,19.736000061035156,3004.0,29.0
90.35459872353152,26.458857765736848,0,24.774166107177734,20.15599822998047,3239.0,30.0
90.38921145128202,26.462004616505205,0,24.796499252319336,20.063997268676758,3249.0,31.0
90.37042057040894,26.53762751562268,0,24.774999618530273,20.20800018310547,3289.0,30.0
90.41962838977588,26.740523121934828,0,24.687000274658203,20.207998275756836,3621.0,38.0
90.8121536266479,26.78008676772348,0,23.33216667175293,19.279998779296875,3818.0,52.0
90.03605071288995,26.871830636909653,0,22.047000885009766,18.763999938964844,2989.0,53.0
90.358185565806,26.57590181986516,0,24.776832580566406,20.263999938964844,3332.0,32.0
90.6698865675754,26.753563078484767,0,23.507999420166016,18.940000534057617,3963.0,50.0
90.3663598644885,26.486874290116383,0,24.774166107177734,20.15599822998047,3239.0,30.0
90.39582156126932,26.663472145299604,0,24.7276668548584,20.188003540039062,3472.0,35.0
90.35272014854048,26.77322532423566,0,24.274166107177734,19.59600067138672,3596.0,39.0
90.2204387021435,26.501381276037684,0,24.798999786376953,20.400001525878906,3216.0,29.0
90.37597722007928,26.852249496146467,0,24.03616714477539,19.187999725341797,3832.0,45.0
90.42483206824838,26.447786624286195,0,24.806499481201172,19.96399688720703,3190.0,31.0
90.51796126151022,26.64611845846479,0,24.778167724609375,20.239999771118164,3521.0,37.0
90.09168559972974,26.9224027657987,0,19.532333374023438,19.099998474121094,2578.0,63.0
90.70168611860169,26.764266590518343,0,23.507999420166016,18.940000534057617,3963.0,50.0
90.77974981856396,26.86577576786355,0,20.25783348083496,18.73200035095215,3382.0,69.0
90.67902109067676,26.789942016619545,0,23.507999420166016,18.940000534057617,3963.0,50.0
90.34046699229803,26.4920801430574,0,24.774166107177734,20.15599822998047,3239.0,30.0
90.32185127412524,26.56124847640923,0,24.79050064086914,20.38800048828125,3306.0,31.0
90.35287735291304,26.57527632410241,0,24.776832580566406,20.263999938964844,3332.0,32.0
90.78585976176576,26.788989253985523,0,23.25550079345703,19.11600112915039,3931.0,52.0
90.83053692984372,26.94189487484468,0,20.219667434692383,19.124000549316406,2709.0,67.0
90.51148084482574,26.640532978080994,0,24.778167724609375,20.239999771118164,3521.0,37.0
90.56067657601264,26.336560587548504,0,24.371166229248047,19.288000106811523,3186.0,32.0
90.47756420482652,26.61456790190144,0,24.73349952697754,20.27199935913086,3460.0,35.0
90.64376454907078,26.686993198178712,0,24.263500213623047,19.875999450683594,3641.0,41.0
90.8498825057144,26.845913853837327,0,20.753833770751953,18.807998657226562,3285.0,67.0
90.84522711486709,26.80562142578644,0,21.717500686645508,18.580001831054688,3621.0,63.0
90.57416601173334,26.64972410955732,0,24.76849937438965,20.144001007080078,3509.0,37.0
90.73558299839546,26.928999373946457,0,18.140167236328125,18.892000198364258,2428.0,66.0
90.45297111292686,26.66644347231132,0,24.711166381835938,20.347999572753906,3509.0,35.0
90.84906251918156,26.7423905934946,0,24.024166107177734,20.036001205444336,3475.0,45.0
90.09214763483372,26.845876337456627,0,19.77466583251953,18.299999237060547,3056.0,64.0
90.43386465888638,26.353899075871027,0,24.787500381469727,19.972000122070312,3062.0,29.0
90.54858647063516,26.323721135463025,0,24.579334259033203,19.191999435424805,2964.0,29.0
90.02631283857195,26.828054907772696,0,21.20400047302246,18.259998321533203,3234.0,58.0
90.70269570181424,26.797101616959715,0,21.492834091186523,18.18000030517578,3862.0,65.0
90.38333540861083,26.560324871668023,0,24.749666213989258,20.200000762939453,3360.0,33.0
90.05933236699764,26.77802997068248,0,23.029499053955078,18.852001190185547,3178.0,44.0
90.3588060140234,26.49086592523436,0,24.774166107177734,20.15599822998047,3239.0,30.0
90.43430027797292,26.57791483017648,0,24.716833114624023,20.244001388549805,3379.0,33.0
90.87936270897109,26.759612720785853,0,23.825000762939453,19.435998916625977,3444.0,47.0
90.88916849989384,26.82413172841933,0,21.982666015625,18.667999267578125,3538.0,62.0
90.58711502455212,26.67467655291007,0,24.516666412353516,20.067996978759766,3620.0,40.0
90.89987277254184,26.87345305652692,0,22.075834274291992,19.124000549316406,3500.0,60.0
90.49021259979074,26.69277203840328,0,24.747833251953125,20.360000610351562,3589.0,37.0
90.4472022018836,26.327638576627425,0,24.74333381652832,19.979999542236328,3002.0,28.0
89.97089619179702,26.80288978745041,0,22.70916748046875,18.899999618530273,3021.0,48.0
90.52148137962054,26.32892308569386,0,24.18000030517578,18.972000122070312,3316.0,33.0
90.3580417317198,26.54658553058968,0,24.776832580566406,20.263999938964844,3332.0,32.0
90.02681638701954,26.86624890502908,0,22.047000885009766,18.763999938964844,2989.0,53.0
90.49617940703529,26.340141822830905,0,24.719833374023438,19.891998291015625,3053.0,29.0
90.50659454861125,26.59012139618321,0,24.822834014892578,20.252002716064453,3451.0,36.0
90.04695349682183,26.93613330060841,0,21.89550018310547,19.54800033569336,2691.0,55.0
90.44389779214876,26.383831146009555,0,24.816499710083008,19.88399887084961,3123.0,29.0
90.12398336564743,26.89074037985523,0,21.39583396911621,18.959999084472656,3034.0,59.0
90.07875502348236,26.785076367850355,0,23.029499053955078,18.852001190185547,3178.0,44.0
90.08718742245512,26.7904389034749,0,23.59549903869629,19.079999923706055,3142.0,40.0
90.46125170609407,26.361905786105336,0,24.719833374023438,19.891998291015625,3053.0,29.0
90.74057879441663,26.35442492926966,0,24.549667358398438,19.503999710083008,2814.0,33.0
90.45187804765422,26.638633046979987,0,24.711166381835938,20.347999572753906,3509.0,35.0
90.6889325509146,26.76038429041264,0,23.507999420166016,18.940000534057617,3963.0,50.0
90.90065104598249,26.88179015979642,0,21.878665924072266,19.416000366210938,3265.0,61.0
89.99938096448163,26.813223647741147,0,22.70916748046875,18.899999618530273,3021.0,48.0
90.3852488198714,26.637508588594727,0,24.7276668548584,20.188003540039062,3472.0,35.0
90.15700288541032,26.73936568624266,0,24.319833755493164,19.579998016357422,3192.0,35.0
90.62419065329507,26.759032543994504,0,24.181167602539062,19.380001068115234,3925.0,45.0
90.15777408213071,26.92793068191981,0,18.05733299255371,19.027999877929688,2424.0,62.0
90.7368771110844,26.88596128253792,0,19.354833602905273,18.77199935913086,2975.0,69.0
90.68858567738374,26.827531166525432,0,21.492834091186523,18.18000030517578,3862.0,65.0
90.32892990119652,26.809422215961465,0,24.203166961669922,19.59600067138672,3536.0,41.0
90.67688464246451,26.77279986007972,0,23.507999420166016,18.940000534057617,3963.0,50.0
90.42922296840857,26.334256268514565,0,24.787500381469727,19.972000122070312,3062.0,29.0
90.46509638487149,26.35369129167623,0,24.719833374023438,19.891998291015625,3053.0,29.0
90.38863558373257,26.44508437282047,0,24.735332489013672,19.855998992919922,3237.0,31.0
90.49718420001528,26.72745095764192,0,24.75116729736328,20.375999450683594,3649.0,38.0
90.51750971367686,26.294826102937733,0,24.18000030517578,18.972000122070312,3316.0,33.0
90.74317926163395,26.90820745507993,0,19.354833602905273,18.77199935913086,2975.0,69.0
90.8840448899098,26.79443817054177,0,21.982666015625,18.667999267578125,3538.0,62.0
90.44471045418284,26.322108494155405,0,24.74333381652832,19.979999542236328,3002.0,28.0
90.44454406452238,26.511475127565653,0,24.73550033569336,20.200000762939453,3320.0,32.0
90.47717811534945,26.418987201749243,0,24.415332794189453,19.5,3435.0,34.0
90.2239456312033,26.49066759029779,0,24.802165985107422,20.29599952697754,3186.0,29.0
90.3453004259194,26.841502897375257,0,24.05233383178711,19.332000732421875,3689.0,44.0
90.4616649919471,26.334785256030003,0,24.719833374023438,19.891998291015625,3053.0,29.0
90.41294680517764,26.545358726946663,0,24.749666213989258,20.200000762939453,3360.0,33.0
90.07409049514966,26.863759058983824,0,20.892000198364258,18.40399932861328,3172.0,62.0
90.48769411605193,26.60436056425459,0,24.73349952697754,20.27199935913086,3460.0,35.0
90.37066774578796,26.3738106799724,0,24.38483428955078,19.507999420166016,3256.0,30.0
90.4848937373434,26.40745942430163,0,24.691999435424805,19.756000518798828,3158.0,31.0
90.6766771678519,26.897187356420407,0,20.49016571044922,18.81999969482422,3428.0,70.0
90.44422284709792,26.61508811295899,0,24.707000732421875,20.30000114440918,3446.0,34.0
90.04786538033235,26.77828964874055,0,23.029499053955078,18.852001190185547,3178.0,44.0
90.55114027867506,26.6284188420081,0,24.76849937438965,20.144001007080078,3509.0,37.0
90.40205609394508,26.469943373601232,0,24.796499252319336,20.063997268676758,3249.0,31.0
90.4884408721606,26.34195500494916,0,24.719833374023438,19.891998291015625,3053.0,29.0
90.4069690561759,26.483657418275207,0,24.796499252319336,20.063997268676758,3249.0,31.0
90.46850639973178,26.4444823316971,0,24.415332794189453,19.5,3435.0,34.0
90.45036232007028,26.37182952801244,0,24.787500381469727,19.972000122070312,3062.0,29.0
90.24379754394506,26.488494405435933,0,24.802165985107422,20.29599952697754,3186.0,29.0
90.00939798277271,26.840703016410263,0,22.047000885009766,18.763999938964844,2989.0,53.0
90.83576883217792,26.92402444261208,0,21.83883285522461,19.667999267578125,3106.0,61.0
90.72152465969886,26.91306000865045,0,19.354833602905273,18.77199935913086,2975.0,69.0
90.27319565134576,26.52084667786664,0,24.795166015625,20.400001525878906,3241.0,30.0
90.60561619747504,26.770555144061788,0,24.181167602539062,19.380001068115234,3925.0,45.0
90.80879597240056,26.851637392507044,0,19.566499710083008,18.619998931884766,3019.0,69.0
90.5183572672352,26.679523355732588,0,24.7271671295166,20.29199981689453,3589.0,38.0
90.72822806391588,26.858970325826792,0,19.261167526245117,18.2760009765625,3018.0,69.0
90.11241633617996,26.919393818039502,0,19.532333374023438,19.099998474121094,2578.0,63.0
90.42134605547068,26.713663325556592,0,24.687000274658203,20.207998275756836,3621.0,38.0
90.4744656050542,26.433947517246548,0,24.415332794189453,19.5,3435.0,34.0
90.06092091362191,26.87400475073338,0,20.892000198364258,18.40399932861328,3172.0,62.0
90.31068039542554,26.52700321293341,0,24.79133415222168,20.37200164794922,3260.0,30.0
90.35979599410652,26.46079316955647,0,24.774166107177734,20.15599822998047,3239.0,30.0
90.48075057120762,26.39806168281832,0,24.691999435424805,19.756000518798828,3158.0,31.0
90.42519302944436,26.368950682560275,0,24.787500381469727,19.972000122070312,3062.0,29.0
90.40087364987735,26.54643112427166,0,24.749666213989258,20.200000762939453,3360.0,33.0
90.75513876115184,26.774198445910947,0,23.25550079345703,19.11600112915039,3931.0,52.0
90.53219664652948,26.606471089939383,0,24.822834014892578,20.252002716064453,3451.0,36.0
90.34446234612928,26.587108068065334,0,24.750999450683594,20.220001220703125,3374.0,32.0
90.39750844752756,26.487078563877134,0,24.796499252319336,20.063997268676758,3249.0,31.0
90.3765342851047,26.465550765294072,0,24.796499252319336,20.063997268676758,3249.0,31.0
90.75560386414736,26.76955371033273,0,23.25550079345703,19.11600112915039,3931.0,52.0
90.72130942940396,26.8444666121528,0,19.261167526245117,18.2760009765625,3018.0,69.0
90.43698557637816,26.412296170474256,0,24.816499710083008,19.88399887084961,3123.0,29.0
90.6081505466025,26.720386898973885,0,24.47366714477539,20.020000457763672,3717.0,41.0
90.76355027594346,26.78595692129897,0,23.25550079345703,19.11600112915039,3931.0,52.0
90.31799624550224,26.49110549287981,0,24.784833908081055,20.22800064086914,3223.0,29.0
90.42465063421426,26.68783910194812,0,24.709667205810547,20.303998947143555,3569.0,37.0
90.34248481126234,26.56913360247339,0,24.776832580566406,20.263999938964844,3332.0,32.0
90.0646942593972,26.9066537695846,0,21.79400062561035,19.027999877929688,2921.0,56.0
90.87221879836012,26.91851290407024,0,21.83883285522461,19.667999267578125,3106.0,61.0
90.42340140313952,26.690137952438565,0,24.709667205810547,20.303998947143555,3569.0,37.0
90.43554306236868,26.38293776161492,0,24.816499710083008,19.88399887084961,3123.0,29.0
90.89093245297576,26.897705326944312,0,21.878665924072266,19.416000366210938,3265.0,61.0
90.05036009732304,26.828029851218428,0,20.489500045776367,18.248001098632812,3104.0,59.0
90.10865979094632,26.915997971864464,0,21.39583396911621,18.959999084472656,3034.0,59.0
90.4498438883453,26.408403431825324,0,24.816499710083008,19.88399887084961,3123.0,29.0
90.36493928250106,26.4490720300795,0,24.707000732421875,19.944000244140625,3221.0,29.0
90.79518644748408,26.88613894239026,0,17.535999298095703,18.564001083374023,2212.0,59.0
90.38195022289472,26.38957664175316,0,24.665332794189453,19.799999237060547,3198.0,30.0
90.51500567674856,26.61533604900332,0,24.822834014892578,20.252002716064453,3451.0,36.0
90.4223378180466,26.548758300451773,0,24.716833114624023,20.244001388549805,3379.0,33.0
90.77137795709945,26.782348595135648,0,23.25550079345703,19.11600112915039,3931.0,52.0
90.60637939069842,26.687080275340048,0,24.516666412353516,20.067996978759766,3620.0,40.0
90.20975976237555,26.522295722442045,0,24.798999786376953,20.400001525878906,3216.0,29.0
90.40618741358456,26.512353470675933,0,24.777666091918945,20.200000762939453,3303.0,31.0
90.13908724146523,26.92907427010931,0,18.05733299255371,19.027999877929688,2424.0,62.0
90.16375587301742,26.9265099097655,0,18.05733299255371,19.027999877929688,2424.0,62.0
90.78561233272502,26.92556576405428,0,18.312665939331055,18.827999114990234,2199.0,62.0
90.09327725464571,26.94095351353801,0,19.532333374023438,19.099998474121094,2578.0,63.0
90.42838019239174,26.342238164491743,0,24.787500381469727,19.972000122070312,3062.0,29.0
90.36384649897197,26.421080444232807,0,24.707000732421875,19.944000244140625,3221.0,29.0
90.03658901425942,26.793141004772853,0,21.20400047302246,18.259998321533203,3234.0,58.0
90.84035833772252,26.731278097952963,0,24.024166107177734,20.036001205444336,3475.0,45.0
90.3676859582566,26.583272273177613,0,24.776832580566406,20.263999938964844,3332.0,32.0
90.49101633903734,26.716701311017808,0,24.75116729736328,20.375999450683594,3649.0,38.0
90.61563812083496,26.74425394184204,0,24.47366714477539,20.020000457763672,3717.0,41.0
90.3482085737424,26.826904170477047,0,24.155834197998047,19.54399871826172,3636.0,41.0
90.73762641953329,26.806300606658542,0,21.0761661529541,18.15999984741211,3745.0,68.0
90.3943193475026,26.497804722690475,0,24.796499252319336,20.063997268676758,3249.0,31.0
90.4249412955662,26.367324737816407,0,24.787500381469727,19.972000122070312,3062.0,29.0
90.11559974159148,26.89423792980228,0,21.39583396911621,18.959999084472656,3034.0,59.0
90.79801681210216,26.786287767031144,0,23.33216667175293,19.279998779296875,3818.0,52.0
90.58563761616443,26.73763962260435,0,24.47366714477539,20.020000457763672,3717.0,41.0
90.43641575843542,26.60493053287821,0,24.707000732421875,20.30000114440918,3446.0,34.0
90.425461280663,26.657027238899524,0,24.711166381835938,20.347999572753906,3509.0,35.0
90.35078896927288,27.06597580657208,0,17.519332885742188,19.576000213623047,1967.0,62.0
90.47362109336092,26.69321168081055,0,24.747833251953125,20.360000610351562,3589.0,37.0
90.37144611645442,26.517629192305343,0,24.774999618530273,20.20800018310547,3289.0,30.0
90.63822005601268,26.76591850026826,0,23.84200096130371,19.083999633789062,3989.0,48.0
90.0806455832624,26.7434480124322,0,24.190834045410156,19.43199920654297,3090.0,36.0
90.54119581679583,26.669897949609908,0,24.7271671295166,20.29199981689453,3589.0,38.0
90.33900310976226,26.616150494112564,0,24.750999450683594,20.220001220703125,3374.0,32.0
90.66847740133068,26.78497320117072,0,23.507999420166016,18.940000534057617,3963.0,50.0
90.72299035503003,26.75339627711993,0,23.214000701904297,18.944000244140625,3977.0,52.0
90.51442686115205,26.591680354662675,0,24.822834014892578,20.252002716064453,3451.0,36.0
90.5268041614838,26.738329630466183,0,24.733333587646484,20.29199981689453,3655.0,40.0
90.32865710046296,26.48531142866912,0,24.784833908081055,20.22800064086914,3223.0,29.0
90.82717479293976,26.87448246483292,0,19.566499710083008,18.619998931884766,3019.0,69.0
90.43186417153406,26.612323670041103,0,24.707000732421875,20.30000114440918,3446.0,34.0
90.5329159350942,26.32185545832173,0,24.18000030517578,18.972000122070312,3316.0,33.0
90.57147616365648,26.71961767969506,0,24.650999069213867,20.17999839782715,3682.0,41.0
90.63073776817032,26.78842961022251,0,23.84200096130371,19.083999633789062,3989.0,48.0
90.54781321651372,26.76489128314063,0,24.525833129882812,19.812000274658203,3789.0,42.0
90.47136981849502,26.408957741513728,0,24.691999435424805,19.756000518798828,3158.0,31.0
90.40843787680063,26.60732573641957,0,24.725500106811523,20.23200225830078,3415.0,33.0
90.41721171232916,26.439550229485366,0,24.806499481201172,19.96399688720703,3190.0,31.0
90.51708752256904,26.33880015592387,0,24.504499435424805,19.531997680664062,3149.0,31.0
89.99869053816946,26.55821516642541,0,24.932167053222656,20.82400131225586,3110.0,28.0
90.44398075042784,26.584864889860928,0,24.707000732421875,20.30000114440918,3446.0,34.0
90.43308750789588,26.3062478652793,0,24.74333381652832,19.979999542236328,3002.0,28.0
90.56465931229356,26.772016646034213,0,24.525833129882812,19.812000274658203,3789.0,42.0
90.59720666092478,26.775401161531576,0,24.181167602539062,19.380001068115234,3925.0,45.0
90.35301319732427,26.58095008520012,0,24.776832580566406,20.263999938964844,3332.0,32.0
90.34064519662118,26.504094093560663,0,24.774999618530273,20.20800018310547,3289.0,30.0
90.6636392857934,26.80721920497676,0,21.494333267211914,18.023998260498047,3950.0,66.0
90.15567388621923,26.914948777593537,0,19.086000442504883,18.479999542236328,2715.0,63.0
90.82283224187712,26.77200831195952,0,23.33216667175293,19.279998779296875,3818.0,52.0
90.62458616100102,26.709857711399863,0,24.47366714477539,20.020000457763672,3717.0,41.0
90.0328195872627,26.833348040161304,0,22.047000885009766,18.763999938964844,2989.0,53.0
90.63333423600608,26.694762939427285,0,24.263500213623047,19.875999450683594,3641.0,41.0
90.49214301982953,26.62201465258914,0,24.73349952697754,20.27199935913086,3460.0,35.0
90.45342098171866,26.422477211222347,0,24.806499481201172,19.96399688720703,3190.0,31.0
90.47690082080156,26.29166727590748,0,24.69933319091797,19.736000061035156,3004.0,29.0
90.7027655213208,26.898909637739127,0,20.49016571044922,18.81999969482422,3428.0,70.0
90.51359932174476,26.31621012115857,0,24.18000030517578,18.972000122070312,3316.0,33.0
90.82424696781796,26.731852095635475,0,23.983333587646484,19.959999084472656,3585.0,46.0
90.51452097713292,26.74075601082408,0,24.733333587646484,20.29199981689453,3655.0,40.0
90.72841869115446,26.31558574338989,0,24.55933380126953,19.648000717163086,2755.0,32.0
90.07994634422812,26.82793280784726,0,20.489500045776367,18.248001098632812,3104.0,59.0
90.4254556545158,26.52859870571313,0,24.73550033569336,20.200000762939453,3320.0,32.0
90.49981133997622,26.63154799398836,0,24.73983383178711,20.299999237060547,3528.0,36.0
90.21806722943,26.74188009152971,0,24.338499069213867,19.571998596191406,3367.0,36.0
90.3941807473114,26.56777957081839,0,24.749666213989258,20.200000762939453,3360.0,33.0
90.25411361380058,26.496740294995035,0,24.797500610351562,20.256000518798828,3202.0,29.0
90.4876353330055,26.323158476272795,0,24.69933319091797,19.736000061035156,3004.0,29.0
90.55747431205327,26.77623563780541,0,24.525833129882812,19.812000274658203,3789.0,42.0
90.87544867572998,26.79074707501578,0,23.825000762939453,19.435998916625977,3444.0,47.0
90.59534514155396,26.743240717034315,0,24.47366714477539,20.020000457763672,3717.0,41.0
90.36570868795664,26.86346571737227,0,24.05233383178711,19.332000732421875,3689.0,44.0
90.76903166998504,26.91575591176725,0,16.74916648864746,18.488000869750977,2151.0,58.0
90.64475946190038,26.80552351395233,0,21.494333267211914,18.023998260498047,3950.0,66.0
90.72555259493238,26.93393802296557,0,18.140167236328125,18.892000198364258,2428.0,66.0
90.50215205665936,26.669752773674347,0,24.7271671295166,20.29199981689453,3589.0,38.0
90.17487370356838,26.558370435709776,0,24.84983253479004,20.38800048828125,3203.0,28.0
90.07678775086411,26.857422962565483,0,20.892000198364258,18.40399932861328,3172.0,62.0
90.44215332696928,26.509947691782056,0,24.73550033569336,20.200000762939453,3320.0,32.0
90.46951156208137,26.70863361154321,0,24.75116729736328,20.375999450683594,3649.0,38.0
90.52239982140271,26.627689254164213,0,24.778167724609375,20.239999771118164,3521.0,37.0
90.4593709447807,26.303656847861525,0,24.69933319091797,19.736000061035156,3004.0,29.0
90.08753120981788,26.825646660537554,0,21.89983367919922,18.576000213623047,3252.0,53.0
90.73213088940857,26.328497495962147,0,24.55933380126953,19.648000717163086,2755.0,32.0
90.43929133166218,26.38882852349176,0,24.816499710083008,19.88399887084961,3123.0,29.0
90.7034884233544,26.80557726641255,0,21.492834091186523,18.18000030517578,3862.0,65.0
90.45037174835704,26.727648032078616,0,24.687000274658203,20.207998275756836,3621.0,38.0
90.77045378871534,26.814463081307668,0,21.469667434692383,18.444000244140625,3818.0,67.0
90.45327990231404,26.311119835465583,0,24.74333381652832,19.979999542236328,3002.0,28.0
90.36346086439094,27.08060981848786,0,17.519332885742188,19.576000213623047,1967.0,62.0
90.47811855498182,26.31625090204765,0,24.69933319091797,19.736000061035156,3004.0,29.0
90.2831701320342,26.50656960103025,0,24.795166015625,20.400001525878906,3241.0,30.0
90.82514540691596,26.84330782927539,0,19.566499710083008,18.619998931884766,3019.0,69.0
90.37150622969656,26.858186386989605,0,24.05233383178711,19.332000732421875,3689.0,44.0
90.44686569798732,26.67257603138153,0,24.709667205810547,20.303998947143555,3569.0,37.0
90.30169482187124,26.51816729095057,0,24.79133415222168,20.37200164794922,3260.0,30.0
90.37378964773076,26.56024198880888,0,24.776832580566406,20.263999938964844,3332.0,32.0
90.55844163862888,26.70464282080948,0,24.720500946044922,20.18000030517578,3586.0,39.0
90.22861046380166,26.7481483336818,0,24.338499069213867,19.571998596191406,3367.0,36.0
90.87045222003168,26.78269617323664,0,23.527833938598633,19.360000610351562,3683.0,50.0
90.40430726625613,26.611564024621742,0,24.725500106811523,20.23200225830078,3415.0,33.0
90.46398834694983,26.39802364903013,0,24.691999435424805,19.756000518798828,3158.0,31.0
90.34085587474011,26.581289612532824,0,24.776832580566406,20.263999938964844,3332.0,32.0
90.46503785584288,26.38247906258837,0,24.691999435424805,19.756000518798828,3158.0,31.0
90.1301682309823,26.92860487390173,0,18.05733299255371,19.027999877929688,2424.0,62.0
90.30480038977768,26.55343000633537,0,24.79050064086914,20.38800048828125,3306.0,31.0
90.87693581468751,26.782878083777742,0,23.825000762939453,19.435998916625977,3444.0,47.0
90.6816184573299,26.92766052970265,0,16.17533302307129,18.576000213623047,2209.0,60.0
90.00867306160323,26.80024224398153,0,21.20400047302246,18.259998321533203,3234.0,58.0
90.37670037418556,26.35380783879214,0,24.683500289916992,19.959999084472656,3080.0,29.0
90.19713851614718,26.711945531760264,0,24.319499969482422,19.583999633789062,3292.0,36.0
90.7494528201838,26.847615277529187,0,19.261167526245117,18.2760009765625,3018.0,69.0
