lon,lat,presence
95.03058626283872,26.6401927784177,0
93.5940985681305,20.979570274800107,0
94.8336489773596,25.787664103807103,0
91.99252526454312,21.93253453491611,0
94.96059407288652,26.75385486130929,0
95.14800548052968,21.723387609097216,0
94.89151359923946,22.279104354669737,0
92.23720032940112,25.314411669035717,0
93.86194189381284,21.14212831548003,0
93.29105912655382,21.90655653760899,0
92.56820102881244,22.913242153153178,0
91.77115017788036,24.67050011880164,0
94.1015206116881,24.26832160473723,0
93.89931327277354,22.31116130984004,0
94.25327792147628,20.649769254933226,0
94.58612603562509,25.92170581743307,0
94.51934158314862,22.58806618938196,0
90.98264781240592,23.999186721976876,0
94.29638726435186,21.74147631049454,0
92.07736271017662,22.094276316619816,0
95.63023454850372,27.61003352724395,0
93.7097334896197,20.877964098053084,0
94.50674621564998,25.090912888359192,0
93.708491166908,22.46186079018761,0
91.72168040648774,24.874103573651485,0
95.72570816250608,26.241914660116223,0
93.95214826918156,21.688275089661204,0
95.88672178415352,26.542250435594404,0
92.06142702174724,22.287822793859963,0
91.74712433304263,24.560043287011187,0
91.5391782190995,23.369793655265653,0
94.65809784303404,26.68273704032708,0
90.16834351979244,25.419770635433075,0
92.50352118766088,25.304554950113893,0
92.34344720137672,23.834008255727312,0
92.96750386106508,25.22227260878666,0
93.83632192830052,20.983994821832475,0
93.47257510817155,22.745269329541667,0
94.9489629823488,22.222783796616305,0
94.3974887360452,26.406993656020845,0
90.94255678387412,25.408427160497205,0
93.4973967257599,24.45943281178223,0
90.5521852185545,25.5725715110914,0
96.96672619808749,27.22148454062693,0
94.03066436490774,23.23877134338076,0
94.09605001517473,26.532203791562,0
96.20055075863564,26.554023825686222,0
93.1569050385155,21.310410509635314,0
94.00975576961878,21.591854678957805,0
90.19759336101568,24.155576345105946,0
94.65634909812066,26.818482712807228,0
95.6124526217726,26.841654005420693,0
95.44167714491525,25.688027472231035,0
89.81638270491199,25.110191476892112,0
90.91360015155648,26.58734598551753,0
95.32001428423004,27.52732189281711,0
97.08371987017262,27.111656643283283,0
96.03102478106872,26.94536987586236,0
92.50540132189704,23.835836955485387,0
91.39133963353736,23.6102200188311,0
93.70609284659965,23.328498496478517,0
92.97966667425784,24.50291214207351,0
90.74675101287012,24.693545590681616,0
95.80259943655498,27.06312941691305,0
90.8993672714263,23.427077749616664,0
93.39126129412249,22.114481705825494,0
94.43484096576698,23.09981976521412,0
94.03623990410487,21.04396389553871,0
93.42794316812832,22.229188450111508,0
92.35541490596476,25.88280602732022,0
94.36297121870642,24.96688380346899,0
90.22849251220568,24.446749582948325,0
94.5286309108242,21.46581034039796,0
93.8874022433101,21.901520957017716,0
96.076728288695,26.676259490804224,0
92.49859089415332,24.91706649243324,0
92.82767844027566,26.13323016233576,0
93.75193227370178,21.29383979715292,0
91.89687283530196,25.223212486287697,0
92.20964826338462,22.269645883534704,0
91.11439246585236,23.75381355220079,0
90.45954012780231,25.2155822600608,0
94.3316183510826,25.290429934373243,0
92.42914469364815,22.540246127955875,0
92.29897389507282,24.69395782100937,0
94.2596060492696,23.86744649406415,0
92.3334412949459,25.652877453205665,0
92.68230285511216,23.627051713930367,0
92.52700925579929,23.647153528439212,0
90.01572106157644,24.37392906253263,0
94.41257302875962,24.99667785550097,0
91.2018393207683,24.06045281341405,0
93.53528681376152,24.152999362064207,0
93.93189572983464,21.81340586799708,0
90.84422813659056,25.494123975075905,0
92.70901874821602,22.591740498171248,0
92.60566697668348,24.904828704522178,0
93.74132640313964,25.63093309631478,0
91.2067509566322,23.68881879116302,0
93.07573278302762,22.037947748085124,0
93.97882145931108,21.5132502734145,0
93.5640096510188,21.269760614317303,0
93.38243275804302,22.75423905427683,0
93.13267590015978,23.66927029679901,0
92.89640313125994,25.4292910678575,0
94.54157670963993,21.747954571430014,0
96.77307058233532,27.637806743377435,0
94.36293563816984,23.25642416104248,0
92.96124646769977,23.09446835212447,0
96.58657623814898,27.310119637965464,0
94.62268782067068,21.249599480505037,0
93.35730699423712,22.25780352925516,0
93.20070664861488,22.077741137319517,0
94.19387189695044,20.613437891433627,0
91.31680581866836,25.33728055418516,0
95.13877683336734,27.37567152235282,0
96.54983641025508,27.843873220304232,0
91.27372692784397,24.162374788773324,0
93.65205688210068,21.63231009671304,0
94.93932233163396,26.77704377328485,0
92.36119075100336,25.734332594777097,0
93.72715934459433,25.71237572014812,0
93.40642189273,24.91710336305195,0
91.47234715415912,23.25544526209619,0
94.22280021906202,21.800541466486727,0
92.763641413352,22.291485490073427,0
93.55995994077117,23.93700089594695,0
92.94648150891852,22.944126678508265,0
96.28901529257192,27.20386117047196,0
91.87114340405188,25.198746187820976,0
93.45223896042644,25.579925790525515,0
93.55063274981484,23.956228896265483,0
92.3521879020204,25.20985718404031,0
93.6412865739524,21.386751067431,0
92.98514567978552,21.960699584278164,0
93.89142457842186,25.679155590557087,0
91.9613193439445,26.980127431155594,0
91.92608117629676,23.88704775219798,0
95.03413805705416,26.95214179331292,0
94.68033539603528,26.06160349301729,0
90.76537743213272,25.10958161958505,0
92.13215818774168,21.418964598570685,0
94.24939797307576,26.105620998175382,0
93.91744477952707,26.515328818340787,0
94.60926902824517,22.006899780770677,0
93.74806148326556,21.59975052822755,0
93.11413435177587,21.93991002247692,0
92.29999978210812,24.37395843324601,0
94.7621648790833,26.2844504635322,0
90.598858895256,23.378970154272707,0
93.24114391198135,21.442279858860942,0
92.82443283569748,23.72825035126377,0
94.23458191633829,23.330572278292152,0
93.54269165592066,22.773703975774957,0
96.02609329643808,26.50876308847916,0
94.8689241953102,26.117921301306176,0
93.42210715439433,22.46920741045474,0
94.7457756764402,26.013820098967965,0
93.28114219425518,25.84204575141593,0
93.5691733630882,25.760183480355813,0
92.75217451140836,24.968651674787008,0
91.59170338375873,23.02446269367927,0
97.04649869623871,27.075847888805868,0
91.64971915067592,25.35707266538354,0
91.69816785823012,25.40004015427013,0
93.05564614763244,23.956088713432607,0
92.54642459867758,24.812666117082028,0
94.15666479183928,24.730031653316185,0
90.86178718923853,23.936668259628373,0
93.58780611111337,21.046332293047683,0
93.10597525226602,21.705783347509183,0
90.66255776649484,24.81776501239102,0
93.53330559994627,25.98487580724916,0
91.68188158226064,26.755846727097623,0
90.93996974880405,23.27400793297738,0
93.13464198225762,23.062385071533004,0
93.02715068733694,25.591332278938477,0
94.05546922992517,24.17840962065158,0
94.5799319184618,24.9625580802165,0
92.98921709780956,25.100166222740512,0
93.06759283436364,26.095351928533876,0
97.00823068110188,27.610419499122173,0
93.33349607125172,22.34751905705333,0
91.64675679639164,25.611138171388586,0
93.56213011888148,21.256160919085733,0
94.5546327499994,24.78741775944808,0
91.25247916400288,25.663357935787268,0
90.65583037242466,25.682110881340385,0
91.286266997774,22.95973955455396,0
94.45275144910347,21.16880559898454,0
93.64780242440298,23.243538663796816,0
92.49704972377565,22.822266611633747,0
93.56601250732862,23.67928491355715,0
94.86396976214684,21.44779458940349,0
90.01084927365012,23.84597593826448,0
94.69504354530872,27.069909903328288,0
91.41076327847546,23.06294713803553,0
96.80735016860274,27.05690567541878,0
93.9255903136572,23.981938115008123,0
93.16271662292738,22.51333449814153,0
92.31261511286786,21.34264137516471,0
91.4963686404986,25.086993715623063,0
93.17947303122796,24.121799210196706,0
90.99149933725684,24.402123857594137,0
94.28582428094876,21.598714293270472,0
92.0760822627752,25.141886576422863,0
95.29034929642772,26.716822935550997,0
94.43012655362158,23.786937860396176,0
92.69251420598714,23.259364344041725,0
92.92048592219264,23.337384444148544,0
96.14689120391331,26.383402309311315,0
89.85096176986869,24.89097200802268,0
94.2302602790476,23.13271178227161,0
94.32267348109804,24.35931278724319,0
93.15680693736776,25.60324461696128,0
95.73166868660162,27.050877797075863,0
92.84323904103402,22.243022891504364,0
90.07017501149085,24.84785952870539,0
92.1200473059356,25.235935951387116,0
92.35450918975152,24.787225686945995,0
93.6138187035033,23.305376197082985,0
92.7027683469012,24.52467511050321,0
92.40256380849873,25.83535503842574,0
92.59572330938778,23.29767810007839,0
94.36830609519052,20.8758476606812,0
94.65621008860766,24.20280265451269,0
93.13852540942776,25.80798573746488,0
95.4280777695542,26.759405154569748,0
92.55176842524467,22.869890305353817,0
94.47953434698398,24.581479243133785,0
93.90878151743532,21.604386874483875,0
92.79516963022849,25.394037817426444,0
93.43890989055822,23.26357257841956,0
92.92353825017548,26.323517750067328,0
93.50441837897829,21.86026796414483,0
94.49741949690346,21.844029106205035,0
94.04874446435429,24.60249891334915,0
94.3907900687187,25.9985438233956,0
93.44528204240927,25.052511512787333,0
92.74617308329738,21.636035208465632,0
90.159766044869,25.185623282818984,0
97.11675157294388,27.130462945281177,0
94.25012569675,21.017576169014006,0
91.40319822306412,23.547847313186026,0
90.78680977716898,22.94397023687568,0
91.4908799189278,22.87768492996028,0
93.70428526918886,23.075706004852183,0
94.60531312033,24.64107706411289,0
93.02509007801903,23.04296187226167,0
94.82511473830763,21.23444437917465,0
90.21209226301244,25.305529698190945,0
96.77118768405457,27.58925806844932,0
92.93274631021022,22.40012448989806,0
94.30560073156909,25.12585232392592,0
94.408599550449,22.83049440549929,0
92.44112753545924,24.36854816151177,0
95.3313129533635,26.47615854332267,0
94.74059611426622,25.96245756412563,0
95.36413506948998,27.05518301037556,0
92.36063004637592,25.31528863990001,0
95.37496530397708,26.34545266531234,0
92.891727768945,24.23087906937181,0
92.24457464596117,21.68629794182764,0
94.0452348822872,25.64031451834988,0
94.57072048595911,25.714314884856694,0
93.85507265377022,24.88904245016364,0
95.16763351194362,25.77087834653853,0
95.1059392997926,27.089738012436012,0
90.63441392176888,25.15406391154471,0
91.90221433729586,24.54038755557409,0
92.41666864949912,21.736267933045447,0
94.06388141811668,23.386433323805583,0
90.4596797011586,24.65129144994215,0
93.77476929868612,21.71746615864955,0
94.22327209724128,24.670143539998847,0
93.95007789225008,20.623348255657177,0
97.00748987993234,27.653222809237192,0
92.11709553981817,25.133380902811872,0
94.2240815838234,20.828629041974736,0
95.71788919850452,26.6998581463135,0
95.31477890726516,27.17375981087104,0
94.2309629814888,24.379607470385217,0
89.94238733021257,24.56537701532831,0
97.14174613278236,27.759552196768976,0
92.27025175361524,24.0359882082392,0
90.49386708395886,24.33168307035997,0
94.23875005278946,22.30075183037197,0
90.98627857695978,25.108769931317624,0
96.39396798800388,27.361135845907064,0
94.69237201993492,21.898743950683578,0
96.9560584316979,27.628996079643677,0
92.60514433828598,22.86055535326732,0
93.56597050056897,22.60508548767976,0
92.50930901842403,23.636470956397044,0
90.67845530692152,23.28779324218485,0
94.12113574661404,23.466171911513904,0
95.13875717913336,27.51691915214088,0
92.94341707335212,25.72220155051633,0
94.7311219109387,22.04594182821567,0
92.01753684244731,24.38900948424201,0
95.8090614554722,26.704216180182904,0
94.48539142362958,26.0888754455304,0
91.0989311193353,22.878020254605545,0
93.33969213688526,24.718249217154984,0
96.01837216470489,26.180898333177105,0
94.81219961841136,22.393847523575047,0
93.33246123432204,22.93280131341741,0
92.2866716063085,22.33861599173784,0
94.03022547036696,20.88674633794713,0
94.55166742529627,24.6763654725838,0
92.27180485825764,21.523729573514395,0
95.7902109338248,27.13484933644265,0
92.61108264140272,25.58904040574567,0
91.46474454737606,25.30310591547379,0
92.119140250221,23.8572563261955,0
93.11987899882487,25.40597359832611,0
92.06124888093984,25.48977675787774,0
95.07643027135444,21.590323076221164,0
92.90594051093332,25.76025090054071,0
93.92955231483508,25.923725838219617,0
96.1598278418638,27.570413697979525,0
94.13861234635588,23.785723582674837,0
94.02137694021566,26.39820184377736,0
95.12561067013138,21.89427013855884,0
93.51901362211991,24.505172285199237,0
91.68201676477692,23.68924837353218,0
91.69503905005888,22.854101609536126,0
90.96269542724868,25.35543090673632,0
93.69064109406324,22.44908504167521,0
93.89490713281069,24.11092992646874,0
95.02707867033934,25.607979468183053,0
92.5480012049448,22.996267702203323,0
94.28978915584928,23.43389671533386,0
93.81919377930038,20.723631198940943,0
91.04290980489176,25.089648182695026,0
94.68162204214464,24.925413039277075,0
94.92273757417811,25.78055151804994,0
93.66927244795347,21.43602246272827,0
94.68569641143776,21.207186174036572,0
92.01313967433838,22.08353017568629,0
94.28486141810676,26.27761533878038,0
92.47505582532212,25.10920766706997,0
94.0087682554966,22.59162845985005,0
95.0180047547746,26.563167396448325,0
93.7520026685492,24.26996997088693,0
93.77371595109224,20.786052973921237,0
96.37123740018843,26.612628650977264,0
93.95916991650644,20.8289701406897,0
92.14352840189107,25.1312210904246,0
96.1914477536674,27.299509310003867,0
95.06507435138737,26.089573838696477,0
92.68389043035306,25.339808694272044,0
94.3321911520562,25.9617163776937,0
96.7349482071258,27.26341482929932,0
94.04799660277207,21.82259178311248,0
92.50361761379249,22.42083008106706,0
93.1631654491691,25.36181632637589,0
93.72582528474727,23.809337819580943,0
90.68856466756642,23.375776730284485,0
92.64192935051577,22.51783525230752,0
92.75957840218142,25.04956508562977,0
92.07608132917318,21.712333689406428,0
96.2615358083228,27.692575783469657,0
93.18021423739482,22.86975561736967,0
91.81658468214772,23.613865800961264,0
92.44953011793292,25.34890543593377,0
94.55888981983186,24.077550232653003,0
93.84205742107656,22.55538163509992,0
92.09625627416,24.44143819267598,0
92.28931472814348,23.991271317401804,0
93.40806932463433,23.299022385721106,0
95.0542566435662,21.478220650991958,0
91.81161239338296,25.33342264528408,0
93.33384042539709,26.188826171470943,0
91.01132759429224,26.289491737160304,0
96.59506070112504,27.35260464118665,0
91.97728067383729,26.715062128993008,0
93.7626859867852,26.583598126572312,0
93.85366889973592,21.512932151947044,0
92.93431930585976,23.04580174013846,0
92.4129981624607,23.25865003575897,0
93.8615048958567,21.38291442600291,0
96.15701709394754,27.14875103638541,0
92.66511659383436,22.812778966772058,0
93.77106128754264,22.328541796110777,0
92.1504781024808,24.28065039454703,0
94.1596634991194,22.004178083086465,0
95.47857051993896,25.942910592300127,0
90.45412761580774,24.87716105851657,0
94.67750436055071,26.679305932643903,0
95.10731066803316,21.425380075427658,0
96.3417110227969,26.55476516461069,0
95.095693756576,21.57419908519203,0
90.10314794667178,25.31833375547383,0
93.28600079709416,24.08427341417415,0
91.54006025949413,22.773472693599963,0
92.87871378159797,24.938472550838554,0
95.22485944874504,26.465309220617023,0
90.59177355552214,25.312616676243863,0
93.35669138501818,24.70813779269213,0
91.07053409471813,26.51752057779035,0
92.3917835088794,23.87233344029817,0
92.64555807114677,24.325715346983177,0
93.34192737229716,22.476958294818388,0
91.94259207847492,26.34105096687077,0
94.7042501832704,20.600204853180724,0
93.5024388214652,25.90643613082376,0
91.15223367954697,23.74448930332102,0
94.40239978841436,24.79211020335174,0
94.26489202420552,24.503990077776702,0
90.1856257345664,25.650999307882365,0
93.20662930288984,21.67007816744623,0
95.59503350439228,26.197780211097985,0
92.6127962018938,21.71122834255769,0
93.87184337273442,22.707396870379814,0
93.73052826084648,20.829330829183448,0
91.97813561522462,22.076768274083403,0
94.8641526693909,27.30828171014275,0
91.98420643423329,22.82885009259765,0
96.14806857142362,27.112344540630104,0
90.64281425603475,23.71607582641532,0
91.95889609347996,27.041111247177383,0
90.01514163477255,25.168457868009376,0
96.53767950622128,27.73630627937125,0
91.67965412589784,26.764434733769946,0
90.9441464360586,26.34281864443651,0
93.89938691833956,23.24709407717617,0
94.37590372635488,23.71146630206169,0
95.90016597896094,26.496656816668395,0
91.9852511927747,25.69152382116675,0
92.77413512307658,24.91464942648841,0
93.58553657598584,24.718868763309487,0
96.47122295734876,27.80346592708296,0
95.50381410961282,25.980130142013657,0
91.9440096484922,25.550136209455783,0
95.18768869771854,26.74663389684191,0
96.84910154018748,27.17616805131351,0
93.55744621122008,25.678465112212365,0
94.0356228328044,23.21373928030725,0
92.1943684854969,25.69954870494768,0
94.94786923745902,22.32188773157032,0
92.11916529843464,25.665681753102596,0
95.69168478563772,26.236108968936897,0
90.80840329262855,24.54785816781329,0
90.83062434413208,23.79754599816481,0
94.48483723447644,24.25321693145023,0
93.25079297432076,24.379813127004343,0
96.5774790362276,27.70810056524901,0
93.47052256417312,25.463151559183988,0
92.54608966105192,23.18140812551558,0
92.80343774236503,22.103958325281383,0
91.595531807143,24.795847518782374,0
92.12396920579336,26.63948164325681,0
90.57584865286007,24.747196040437625,0
90.94084838991854,24.37710694275314,0
93.88503125233856,25.23151146788538,0
92.9464889904371,24.23653076412411,0
91.0976801514924,23.888502623368968,0
92.53847102158478,25.41004824911596,0
93.0019728055808,26.258111520327677,0
92.93574107675792,22.186210335561395,0
93.790314534028,26.6441933111546,0
94.24120922728896,21.5589471936254,0
92.24862260152142,22.22482139312515,0
90.42944316067188,23.719884288332963,0
93.54854697146352,23.849750369729435,0
95.8630349062265,27.24325423321805,0
93.80179981334916,25.248878242618492,0
91.899378253574,26.50160881842046,0
96.51245218970084,26.777921929170848,0
92.34971710185,24.655736234615745,0
94.5022331136077,20.448986535356187,0
91.2522272537779,25.71379525386724,0
93.52774615548398,22.09046084619463,0
94.93962429369506,26.76205205489787,0
93.79542097619893,22.210695275867117,0
91.06689760689244,23.50956557045465,0
94.502327675767,25.928432958312005,0
92.58738345317546,22.451134591166507,0
91.20395125709818,26.44411135188092,0
92.39695702792258,24.04119730892262,0
91.41172945220502,25.55956889931109,0
90.73755692304582,24.830661701080967,0
93.89647197514338,22.805082094775376,0
93.89660811023296,25.3590835938681,0
94.60266079001543,24.750149762500115,0
92.12234485688649,22.31575235810403,0
90.41632419656104,25.612650679126503,0
94.2681480161078,22.94861017151306,0
90.26439867613048,24.913668373621245,0
93.54478602947552,22.56516978114249,0
91.35304488903274,25.68762309160217,0
93.84342616674854,26.710716361211297,0
94.10026506852766,24.041558255717547,0
91.7000449497212,26.35342902804657,0
94.33755346172693,20.711596839102185,0
90.69490964149858,24.165236974112357,0
94.1567264900722,25.62044089957041,0
93.8055223869431,21.34669698790347,0
94.60268550330116,26.24225802240269,0
97.02026376641338,27.524584345147268,0
92.21128758740848,25.72728586133864,0
91.97592116429831,22.063166191502813,0
95.037083735094,25.35735561812105,0
92.61662695732704,25.33327231684394,0
94.12156586922532,20.97469786682342,0
92.43302251494882,25.09166981674367,0
93.55857357987448,23.1330949107173,0
96.49491870142234,27.764110985021563,0
91.12791309715784,23.71891664552528,0
91.9610628756461,24.59478659664857,0
94.41245686076095,22.709769112980048,0
91.35171736506932,25.085835433182123,0
90.99820530821802,23.137085256135183,0
94.22059197473752,22.29959307224758,0
94.6557202466562,25.01912719038675,0
92.44067497490455,22.340376943505746,0
94.92439068587572,25.739813249596004,0
90.94627900327473,26.51872068113461,0
94.51845621796626,21.543874418694735,0
96.03286725032773,27.599088988421187,0
96.69338266020031,27.70758254654168,0
96.8285171844718,27.51510448913695,0
94.73704507786226,26.84195180066294,0
90.7554285428414,24.009256053075543,0
91.48243714716688,27.552042088464937,0
93.83211681946776,26.527796577081613,0
95.47056932731998,25.737706896759143,0
92.223363792596,25.10630110731961,0
92.6433773154691,25.88496388139629,0
94.17458271746628,23.15302241288424,0
93.9756821499594,22.81214328183436,0
92.9616347093233,24.106290268090017,0
91.01805208682347,23.49601631875049,0
93.86303621057212,25.60521043507896,0
92.68996487586864,26.04833046563347,0
94.06949447892292,22.70201410955572,0
95.0633130371597,27.026772334680462,0
94.58841013087682,22.165745206265157,0
93.8217463432656,26.082789768822725,0
92.92308126819552,24.41733295038446,0
91.44374374742137,23.78445805342789,0
97.07980859539204,27.829173640623864,0
91.31926562764468,25.02900204738672,0
90.31723557223928,24.74567308368593,0
90.32131801475558,24.38277243799101,0
95.3565047573642,25.85642633234684,0
91.69031856181157,26.711719631505296,0
94.24742522067112,24.931100562300344,0
91.9600343094382,22.36900574663189,0
94.10874546900509,22.91726861499592,0
92.71931500528544,25.85406693786617,0
92.5627914948359,24.755435065654066,0
95.06985402064365,21.88360148865371,0
92.88610386437628,25.652632151628357,0
94.30688604658204,23.716991716399743,0
95.74333194753645,26.594588673935984,0
93.8945820385835,20.751076712175067,0
91.86011595912872,22.362405558456157,0
91.8659907108379,22.95212035792441,0
94.2771777817216,24.79154573247504,0
93.587065481754,24.319577706874973,0
91.54947544701648,23.002754485588326,0
92.67712119159246,24.56254352371073,0
92.6011768175645,25.454185444935284,0
91.2586744794982,23.362960643400868,0
94.18306897420636,24.462545286693413,0
94.432305060709,24.702418136405715,0
93.7871755772104,23.355882038269005,0
92.54495324881844,23.51558175146444,0
94.42072269935572,26.425409773582057,0
94.75452074899302,26.787825120425584,0
94.42658190397344,22.01423041556929,0
93.10042984877032,21.93849845912767,0
91.68421890043255,24.86303250674756,0
91.99254232881574,23.19637869106606,0
92.72398151895288,22.929886234130517,0
94.74954092885862,24.96811578193613,0
94.97681970509235,21.639935274845893,0
95.22008790653956,26.66278428330705,0
94.89969899028276,21.921949218493797,0
95.94755556842722,27.459007587931627,0
93.39724703014078,21.59587438744104,0
91.74244074276837,23.202746588160423,0
92.90941849641798,26.01983747821068,0
93.2846012593011,24.863776095589262,0
92.69084499866136,24.19687804767135,0
92.36090286449472,22.291246788144083,0
95.31260942554296,27.53000188920221,0
94.7934094934701,22.500424035860497,0
91.38438288309756,23.895930084598668,0
94.92922778832838,25.41913425934253,0
91.2759757867148,24.519521009940952,0
96.63191599848112,26.93976396705967,0
92.03438914857406,23.630677829430077,0
90.01444596411852,24.49638567389587,0
91.17883700301716,25.213126341915387,0
90.34252918993032,24.799206575684792,0
91.3358558854729,25.550919504379703,0
92.74278667993048,25.9148721848662,0
90.96828985121527,24.663886256428174,0
94.44347885444056,21.47532402661358,0
96.52071793096933,27.031940113308167,0
94.8010879344878,21.28541448114398,0
93.37549073471187,23.213384863845786,0
92.24814524342624,21.29686134865714,0
92.90529611644428,24.53076476953556,0
91.28527484031822,23.455926591326666,0
94.50859712741702,24.738229828924258,0
95.16482593364746,26.685571115815392,0
92.80933461454354,23.588501413438568,0
93.46606774920596,24.662610597029072,0
91.02971420446234,23.31047558964492,0
92.9611653997019,24.659490710406335,0
93.09864733900316,25.67425696037744,0
90.19687512734971,24.465800264471923,0
93.84589005283232,26.088893788639545,0
93.5192990046148,21.689420449635318,0
94.51835000739834,22.62525603518348,0
92.31081794403184,24.55113468930804,0
95.46420850279516,26.29312720270597,0
92.15188493142608,23.51199986524661,0
92.99525546267702,25.514297464295048,0
96.88281300892544,27.106703002613955,0
94.65898964868944,24.55082611139783,0
94.67902643472252,26.740113518377782,0
94.64038850304604,24.193099301464997,0
92.66367237517984,24.189031716846536,0
93.65949447563324,23.12304349016585,0
91.86329074451136,22.15602667350593,0
91.84297197667776,26.49305434782424,0
95.54354934967442,26.69884133418183,0
94.27934669360911,24.3659252335682,0
90.95503763093504,24.905207938694524,0
94.84919071966765,22.512777317261005,0
94.01080878386968,22.219826866657783,0
91.90097219614653,24.38140577375464,0
93.869576898314,21.2116407988007,0
94.37224928159196,23.15938487678101,0
94.55643508148518,20.704849973766287,0
92.30498425887382,24.197803609781207,0
94.30522030868616,25.28657966130651,0
94.82362531732416,25.941093210946576,0
91.99041238915096,26.971524557167125,0
92.02600629815392,22.24659510356282,0
92.85705746986912,23.176161980722096,0
94.94840729886232,26.368209045905523,0
94.40398376767064,21.594746771937157,0
94.1214815019291,23.128782674581757,0
90.7916797029597,23.700481642972328,0
93.38719507889589,25.19484306976487,0
94.69221153028867,25.28499804747456,0
92.9426563467441,23.495086711027252,0
93.76345935844296,20.799046206439392,0
94.56211155328012,20.942961470554074,0
90.6032854194208,25.168206152398884,0
94.02432793250794,25.558879643935835,0
91.21152707995311,25.510523527649035,0
92.3138233653354,20.789257932169143,0
93.5558347498051,24.292738216501785,0
90.54906032980828,24.00635943933785,0
91.69299771479189,23.35939352096012,0
92.15134839345885,23.26203230534215,0
94.876936890828,22.27589759927755,0
93.19285746083231,25.25073254696359,0
92.31936066949676,21.977966500211284,0
91.14146380540384,24.097985365491603,0
93.96965260248878,23.60861306184088,0
91.7847960708324,22.50720385305046,0
97.18237331569814,27.339334333759915,0
90.3096633099448,25.338280818565003,0
93.1674157706036,25.57996716111389,0
90.75876682133632,24.976248808474303,0
95.56775464674423,26.90365044666977,0
93.53582029351408,22.86685973673905,0
90.86341715070078,23.10561745937598,0
91.8129472333524,24.53642551201956,0
91.3156164872226,22.994491473452573,0
93.32533809576394,23.566496249547157,0
95.1321323571534,21.403279088587148,0
95.20078440876112,26.043575245603783,0
91.4157355802396,24.397819933399237,0
92.57865590214372,24.019101673484226,0
93.7719812480712,22.930744091602083,0
93.99599308765076,23.427559709413817,0
94.94658825612848,26.83680561126069,0
95.6588885687933,26.63049228042716,0
92.68477673314408,21.86605910732733,0
94.20752839382124,21.18124612513429,0
91.7650253219619,25.40547528638684,0
92.72985909985984,23.57723091139301,0
95.72564167127318,27.79504481987299,0
93.97895900664292,21.01233641262869,0
94.83533585472752,26.05680864986661,0
94.80929844058588,21.76556241101316,0
94.21069744968624,21.596896699817982,0
94.36141030298752,25.35860888192508,0
92.20390567898085,26.55394876921736,0
96.3815785107392,26.825394113058252,0
93.93712526683382,24.859436930553077,0
93.32154405892798,24.916614618113545,0
90.75789276351148,23.48272779349601,0
96.5623357847732,27.015361657803737,0
92.6221802376362,23.416864681352337,0
94.54142398471627,25.94695587969709,0
96.33931895554716,26.981023125721997,0
91.08024766150788,27.53906364313797,0
90.22184546599688,24.582220660695423,0
90.4169146316163,24.67495278944373,0
94.60191641842104,25.897466123027737,0
91.04691881992666,25.622086375743752,0
90.8457237308495,24.90775513755796,0
95.72111097646876,27.73519861360852,0
90.75596238792431,24.895762959782363,0
93.8442042122382,21.800154302542577,0
96.35708046449552,27.58707004971165,0
91.34498505202086,23.32222726836601,0
90.24706372189458,23.96314123559509,0
90.4179252223603,23.46300302687705,0
92.7671771199836,25.276869481078364,0
91.03050094022451,24.09652241114847,0
95.15540147780432,27.44170631578253,0
94.49843446639262,20.604886263895818,0
93.4886439410312,21.56588187320692,0
90.09873824344098,24.903501475629064,0
92.13645998279976,21.73127063436448,0
93.06246637109804,22.17762674165898,0
92.50475425301649,24.17095721370418,0
94.39584356959804,23.45845137073502,0
92.97558856162009,22.3972508459511,0
93.75602325236028,22.0639946837484,0
92.81787576989056,26.01754614448113,0
93.04307441190244,23.93931544238322,0
95.3566351947249,27.63245862572298,0
92.59072911044004,23.046395064172884,0
94.31986394523244,22.52692053556964,0
93.10554086370853,21.602833482613363,0
91.9541039931652,24.174146650024102,0
93.30141608248732,23.207831647810597,0
94.7898081672713,25.293292742582015,0
89.75863722009426,25.053045326318983,0
91.568870725342,23.230927468218265,0
93.532002644288,22.812421626827945,0
93.73461150006068,24.68658681163212,0
94.53120805429424,26.61197373567008,0
94.21764918842524,26.02768087549384,0
90.80052841769805,23.157493868213678,0
90.62766998574274,24.523688441087263,0
93.10638541551174,25.54504279258338,0
95.07443627743544,26.53416799034082,0
95.44814143653667,26.614988193429628,0
93.20909406373214,22.58384714370131,0
92.47700642634872,24.96958972184803,0
91.7266916814734,23.481487412613863,0
90.40940201232983,24.77318891492245,0
96.01288097510832,27.373451633253676,0
96.16884614728026,27.28706956327872,0
93.32712765617852,26.321143064754036,0
91.20365379174874,24.93810695325794,0
92.43056620042417,24.885995064991885,0
91.36236090779823,22.829814932937783,0
94.720736837318,25.490525319796053,0
93.24117876068485,23.121437483385375,0
91.73787864621605,26.562461573991328,0
93.69069042636028,23.59996729360695,0
94.70727763965569,24.476512373579915,0
91.40949816144692,24.914302622291917,0
93.20302159056234,23.323452297524117,0
92.09713044054708,24.316840181766157,0
93.34363421931536,25.78843446413419,0
95.21830619292555,25.88153062429611,0
93.47337899917746,23.974726181156704,0
90.90507206374583,24.67243379086673,0
96.19056759491966,27.60002537387376,0
91.66959678295476,24.99113279904305,0
91.8541738603182,25.28596818277561,0
92.88944238173949,24.819576083013622,0
93.46081113949506,25.10381433464349,0
